epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,59.303,0.63039,0.69356,0.88907,0.8616,0.82487,0.93347,0.78634,0.51356,0.63808,0.85832,0.00983962,0.00983962,0.00983962
164,122.273,0.60952,0.65629,0.89538,0.90726,0.81386,0.93531,0.79113,0.51086,0.62728,0.86068,0.00983863,0.00983863,0.00983863
165,185.749,0.60744,0.6437,0.88671,0.85094,0.8705,0.94806,0.78964,0.51132,0.62086,0.85357,0.00983764,0.00983764,0.00983764
166,254.704,0.59068,0.67487,0.87548,0.84824,0.85283,0.9483,0.79386,0.49513,0.61048,0.84555,0.00983665,0.00983665,0.00983665
167,325.443,0.61397,0.6715,0.87406,0.86438,0.86352,0.94439,0.80522,0.48907,0.63951,0.84305,0.00983566,0.00983566,0.00983566
168,409.393,0.574,0.63251,0.87078,0.86931,0.87074,0.95185,0.8133,0.49381,0.63327,0.84518,0.00983467,0.00983467,0.00983467
169,509.285,0.56256,0.65726,0.86588,0.84313,0.9188,0.9549,0.80355,0.48991,0.62199,0.84633,0.00983368,0.00983368,0.00983368
170,582.186,0.58678,0.65397,0.87868,0.79051,0.95121,0.94499,0.79812,0.47695,0.61415,0.84537,0.00983269,0.00983269,0.00983269
169,61.8945,0.56346,0.65256,0.87263,0.85542,0.8928,0.95174,0.79204,0.51565,0.63222,0.84886,0.00983368,0.00983368,0.00983368
170,123.032,0.60375,0.62368,0.88707,0.85839,0.88286,0.948,0.7931,0.53253,0.61974,0.85965,0.00983269,0.00983269,0.00983269
171,183.104,0.6157,0.61667,0.8831,0.83716,0.91682,0.95534,0.81613,0.50048,0.61117,0.84889,0.0098317,0.0098317,0.0098317
172,240.682,0.60551,0.63875,0.87048,0.84543,0.9233,0.94569,0.78956,0.50389,0.60959,0.8487,0.00983071,0.00983071,0.00983071
173,299.164,0.59274,0.61564,0.86479,0.8619,0.88777,0.94817,0.79058,0.49789,0.60714,0.84587,0.00982972,0.00982972,0.00982972
174,364.494,0.57763,0.5913,0.8677,0.87731,0.85513,0.95686,0.79773,0.51042,0.60258,0.84899,0.00982873,0.00982873,0.00982873
175,428.597,0.58897,0.62475,0.86764,0.86656,0.88889,0.94891,0.80098,0.47908,0.58935,0.84187,0.00982774,0.00982774,0.00982774
176,473.166,0.58354,0.66061,0.87342,0.84793,0.8964,0.95198,0.79854,0.48011,0.60929,0.84089,0.00982675,0.00982675,0.00982675
177,528.278,0.56209,0.637,0.87371,0.88469,0.85608,0.95901,0.79572,0.50815,0.61907,0.85263,0.00982576,0.00982576,0.00982576
178,593.753,0.57843,0.66198,0.88214,0.92697,0.84258,0.9604,0.80033,0.5037,0.60438,0.84749,0.00982477,0.00982477,0.00982477
179,658.226,0.59815,0.67624,0.88905,0.88711,0.84937,0.95683,0.80873,0.49303,0.59331,0.84608,0.00982378,0.00982378,0.00982378
180,726.669,0.56715,0.61119,0.87387,0.80218,0.89906,0.95881,0.7989,0.48401,0.60319,0.84383,0.00982279,0.00982279,0.00982279
181,791.308,0.57463,0.62335,0.89301,0.88268,0.84459,0.96054,0.812,0.47161,0.58263,0.84079,0.0098218,0.0098218,0.0098218
182,858.469,0.59062,0.64905,0.87125,0.79261,0.90775,0.95552,0.8106,0.4816,0.58656,0.83919,0.00982081,0.00982081,0.00982081
183,910.522,0.5352,0.61446,0.86672,0.7708,0.90416,0.96002,0.80733,0.49359,0.58713,0.83919,0.00981982,0.00981982,0.00981982
184,964.608,0.57361,0.62446,0.8652,0.73125,0.89434,0.964,0.81352,0.50528,0.59378,0.84502,0.00981883,0.00981883,0.00981883
185,1079.12,0.56979,0.65281,0.87395,0.80632,0.88016,0.96526,0.81793,0.49888,0.59416,0.84085,0.00981784,0.00981784,0.00981784
186,1164.22,0.59559,0.63701,0.88131,0.86276,0.84057,0.95524,0.81789,0.45906,0.59256,0.83478,0.00981685,0.00981685,0.00981685
187,1233.1,0.57312,0.63435,0.87561,0.77775,0.92746,0.95761,0.81327,0.48255,0.61979,0.8372,0.00981586,0.00981586,0.00981586
188,1307.29,0.54915,0.64497,0.86031,0.81355,0.91039,0.95435,0.80535,0.49003,0.6089,0.84213,0.00981487,0.00981487,0.00981487
189,1370.66,0.56666,0.6277,0.88,0.75622,0.90633,0.96254,0.78967,0.49303,0.58823,0.84143,0.00981388,0.00981388,0.00981388
190,1435.01,0.56737,0.61123,0.87648,0.8171,0.8771,0.95117,0.78922,0.49166,0.5902,0.84087,0.00981289,0.00981289,0.00981289
191,1516.98,0.58367,0.63703,0.86762,0.87013,0.84979,0.95219,0.79974,0.46855,0.58528,0.83701,0.0098119,0.0098119,0.0098119
192,1596.51,0.5749,0.63921,0.88286,0.8327,0.87828,0.95388,0.81612,0.4536,0.57183,0.83224,0.00981091,0.00981091,0.00981091
193,1692.84,0.57433,0.60218,0.88479,0.86932,0.89045,0.96259,0.83298,0.45479,0.57406,0.83118,0.00980992,0.00980992,0.00980992
194,1780.77,0.5666,0.601,0.88798,0.87643,0.87265,0.95574,0.82767,0.47178,0.58019,0.83648,0.00980893,0.00980893,0.00980893
195,1843.49,0.56336,0.58253,0.85996,0.87241,0.86686,0.97662,0.82202,0.48268,0.56708,0.83882,0.00980794,0.00980794,0.00980794
196,1918.34,0.58733,0.62168,0.86984,0.87131,0.86412,0.97623,0.80093,0.5008,0.59998,0.84287,0.00980695,0.00980695,0.00980695
197,1995.5,0.57261,0.63075,0.87452,0.75478,0.94246,0.96381,0.80085,0.48879,0.59877,0.84303,0.00980596,0.00980596,0.00980596
198,2077.32,0.56812,0.5739,0.87997,0.79874,0.93392,0.96287,0.80515,0.5031,0.57819,0.84628,0.00980497,0.00980497,0.00980497
199,2135.21,0.57935,0.59675,0.86606,0.75549,0.94799,0.96234,0.81508,0.46579,0.55933,0.83439,0.00980398,0.00980398,0.00980398
200,2189.11,0.56776,0.60855,0.87959,0.82403,0.88812,0.95949,0.8175,0.45363,0.54894,0.83011,0.00980299,0.00980299,0.00980299
201,2264.52,0.56337,0.57106,0.86162,0.89538,0.8334,0.95946,0.82202,0.45894,0.55225,0.83231,0.009802,0.009802,0.009802
202,2312.42,0.56464,0.61001,0.86442,0.86795,0.84753,0.96039,0.80899,0.46614,0.55503,0.83348,0.00980101,0.00980101,0.00980101
203,2374.45,0.54537,0.58752,0.85966,0.84404,0.88516,0.9502,0.80464,0.46127,0.55685,0.83267,0.00980002,0.00980002,0.00980002
204,2434.18,0.57069,0.59259,0.8685,0.81389,0.90091,0.95722,0.80861,0.46647,0.56828,0.83315,0.00979903,0.00979903,0.00979903
205,2492.85,0.5665,0.58801,0.86499,0.8738,0.89797,0.9653,0.81515,0.46451,0.56393,0.8353,0.00979804,0.00979804,0.00979804
206,2557.16,0.56489,0.57838,0.87555,0.87645,0.89879,0.96182,0.81894,0.45211,0.52973,0.83171,0.00979705,0.00979705,0.00979705
207,2623.68,0.55389,0.5363,0.85129,0.87262,0.90733,0.96191,0.83179,0.44483,0.52246,0.82829,0.00979606,0.00979606,0.00979606
208,2692.68,0.5549,0.54328,0.86263,0.8749,0.88898,0.95853,0.81913,0.44747,0.5311,0.82756,0.00979507,0.00979507,0.00979507
209,2756.61,0.55068,0.58616,0.87101,0.92785,0.81219,0.94909,0.81441,0.44977,0.52347,0.82821,0.00979408,0.00979408,0.00979408
210,2797.8,0.55152,0.57261,0.8605,0.91249,0.82517,0.9468,0.80688,0.46272,0.5391,0.83022,0.00979309,0.00979309,0.00979309
211,2884.18,0.54499,0.55688,0.85293,0.85684,0.87898,0.9714,0.83659,0.43344,0.52599,0.82161,0.0097921,0.0097921,0.0097921
212,2966.84,0.54116,0.58655,0.87667,0.84941,0.88975,0.96348,0.82885,0.43053,0.52264,0.82143,0.00979111,0.00979111,0.00979111
213,3028.39,0.54879,0.60421,0.86098,0.85988,0.8752,0.96411,0.82537,0.42822,0.55205,0.82022,0.00979012,0.00979012,0.00979012
214,3106.96,0.54721,0.57149,0.87731,0.88443,0.86318,0.9472,0.81572,0.42935,0.54849,0.82273,0.00978913,0.00978913,0.00978913
215,3176.14,0.55296,0.57277,0.87361,0.85302,0.86159,0.95377,0.82034,0.47733,0.55304,0.8384,0.00978814,0.00978814,0.00978814
216,3229.62,0.57412,0.57778,0.88217,0.82387,0.88032,0.95983,0.83145,0.45362,0.55722,0.83206,0.00978715,0.00978715,0.00978715
212,60.1271,0.52879,0.58881,0.85743,0.79153,0.89242,0.97838,0.84053,0.44947,0.54278,0.83196,0.00979111,0.00979111,0.00979111
213,129.147,0.53261,0.55649,0.8703,0.85414,0.84373,0.97567,0.81895,0.46012,0.5561,0.83554,0.00979012,0.00979012,0.00979012
214,197.692,0.54405,0.55911,0.86467,0.81763,0.90906,0.96575,0.80339,0.45862,0.54814,0.83167,0.00978913,0.00978913,0.00978913
215,255.413,0.5172,0.57957,0.85303,0.7916,0.92785,0.95314,0.80406,0.45294,0.5276,0.83071,0.00978814,0.00978814,0.00978814
216,302.461,0.54474,0.56825,0.85293,0.81486,0.90422,0.9538,0.81768,0.45009,0.53086,0.8287,0.00978715,0.00978715,0.00978715
217,350.802,0.53589,0.53645,0.85503,0.8625,0.90151,0.95944,0.81955,0.45168,0.52686,0.82759,0.00978616,0.00978616,0.00978616
218,397.316,0.5351,0.54676,0.85161,0.85558,0.90621,0.94844,0.81073,0.46503,0.52135,0.83286,0.00978517,0.00978517,0.00978517
219,442.7,0.54491,0.55376,0.85977,0.86297,0.90539,0.9532,0.82861,0.43608,0.52082,0.82477,0.00978418,0.00978418,0.00978418
220,504.754,0.52911,0.52751,0.86197,0.88797,0.90334,0.96569,0.83937,0.45494,0.52212,0.82899,0.00978319,0.00978319,0.00978319
221,548.37,0.53643,0.55427,0.86798,0.82642,0.91344,0.96729,0.81636,0.44983,0.51158,0.82931,0.0097822,0.0097822,0.0097822
222,612.807,0.54523,0.57414,0.87103,0.8838,0.8776,0.96331,0.83048,0.44873,0.50313,0.82605,0.00978121,0.00978121,0.00978121
223,668.037,0.52084,0.53121,0.85714,0.79032,0.94505,0.9609,0.82801,0.44874,0.51197,0.82638,0.00978022,0.00978022,0.00978022
224,715.516,0.51569,0.53127,0.87177,0.90316,0.84933,0.95515,0.82793,0.42881,0.51345,0.82414,0.00977923,0.00977923,0.00977923
225,781.194,0.53295,0.56118,0.85828,0.88106,0.87512,0.95336,0.82948,0.43175,0.5096,0.82337,0.00977824,0.00977824,0.00977824
226,837.958,0.49865,0.52932,0.85563,0.89545,0.88169,0.95239,0.81196,0.44096,0.50381,0.82261,0.00977725,0.00977725,0.00977725
227,884.436,0.52157,0.53279,0.84711,0.88949,0.87739,0.95345,0.81596,0.46111,0.51412,0.82853,0.00977626,0.00977626,0.00977626
228,922.78,0.51035,0.56103,0.85399,0.87014,0.89543,0.95946,0.8283,0.44749,0.50529,0.82399,0.00977527,0.00977527,0.00977527
229,985.829,0.53202,0.55792,0.8607,0.84352,0.92029,0.95961,0.8288,0.44471,0.51277,0.82556,0.00977428,0.00977428,0.00977428
230,1040.87,0.51977,0.56019,0.86123,0.80434,0.92782,0.97019,0.83066,0.46519,0.52526,0.83522,0.00977329,0.00977329,0.00977329
231,1093.57,0.49687,0.54241,0.84871,0.77186,0.95587,0.97031,0.81821,0.47036,0.51134,0.84054,0.0097723,0.0097723,0.0097723
232,1159.72,0.51037,0.53998,0.86418,0.86536,0.88794,0.9711,0.83096,0.46092,0.52043,0.82939,0.00977131,0.00977131,0.00977131
233,1233.54,0.54016,0.54148,0.86496,0.78102,0.92332,0.96929,0.82622,0.4621,0.55141,0.83406,0.00977032,0.00977032,0.00977032
234,1289.01,0.54399,0.54397,0.85501,0.8791,0.87561,0.97533,0.81157,0.49093,0.5242,0.83861,0.00976933,0.00976933,0.00976933
235,1356.32,0.52429,0.5467,0.86696,0.86582,0.88604,0.96323,0.82734,0.46785,0.52244,0.83962,0.00976834,0.00976834,0.00976834
236,1411.3,0.52307,0.53748,0.8635,0.90539,0.85166,0.96637,0.83458,0.43717,0.5304,0.82403,0.00976735,0.00976735,0.00976735
237,1474.81,0.50718,0.53868,0.86706,0.82741,0.91777,0.95923,0.8337,0.43496,0.52729,0.82679,0.00976636,0.00976636,0.00976636
238,1534.23,0.50305,0.52822,0.84703,0.78664,0.91417,0.96373,0.82748,0.44767,0.50158,0.83072,0.00976537,0.00976537,0.00976537
239,1600.16,0.54294,0.5612,0.85859,0.89858,0.84348,0.96341,0.82875,0.44739,0.50803,0.83093,0.00976438,0.00976438,0.00976438
240,1661.04,0.51972,0.54643,0.86169,0.90833,0.86501,0.97014,0.83671,0.42977,0.49822,0.82641,0.00976339,0.00976339,0.00976339
241,1710.56,0.50544,0.51754,0.86779,0.83453,0.91594,0.96897,0.83795,0.44488,0.50056,0.82879,0.0097624,0.0097624,0.0097624
242,1765.22,0.5125,0.52952,0.853,0.7923,0.9394,0.97379,0.84213,0.42649,0.50269,0.82414,0.00976141,0.00976141,0.00976141
243,1822.21,0.49983,0.5379,0.85934,0.82742,0.91441,0.97158,0.84255,0.42467,0.4936,0.82264,0.00976042,0.00976042,0.00976042
244,1887.66,0.5238,0.49271,0.85005,0.88514,0.85935,0.96968,0.82818,0.44852,0.48749,0.82783,0.00975943,0.00975943,0.00975943
245,1938.69,0.51225,0.52469,0.85115,0.86226,0.88324,0.96451,0.81756,0.45688,0.48748,0.82943,0.00975844,0.00975844,0.00975844
246,1987.99,0.49344,0.51422,0.8476,0.90886,0.84703,0.96435,0.83321,0.42619,0.47276,0.82328,0.00975745,0.00975745,0.00975745
247,2036.9,0.52405,0.51106,0.85202,0.9149,0.84924,0.97469,0.8326,0.44137,0.48082,0.82555,0.00975646,0.00975646,0.00975646
248,2086.58,0.51227,0.51115,0.84844,0.92084,0.88135,0.9718,0.84213,0.41639,0.47278,0.81868,0.00975547,0.00975547,0.00975547
249,2149.5,0.53089,0.50851,0.85977,0.83246,0.92899,0.96459,0.83961,0.41663,0.45605,0.81571,0.00975448,0.00975448,0.00975448
250,2208.07,0.52186,0.48419,0.84193,0.85698,0.89534,0.96452,0.82498,0.43174,0.47729,0.82282,0.00975349,0.00975349,0.00975349
251,2256.61,0.50681,0.50721,0.85069,0.90559,0.86854,0.95939,0.82841,0.42413,0.48291,0.82112,0.0097525,0.0097525,0.0097525
252,2301.65,0.51895,0.53184,0.86107,0.90443,0.86499,0.96325,0.83501,0.45019,0.49396,0.82875,0.00975151,0.00975151,0.00975151
253,2348.1,0.50528,0.49675,0.85234,0.87222,0.8778,0.97454,0.84984,0.43748,0.48248,0.82441,0.00975052,0.00975052,0.00975052
254,2397.04,0.52002,0.48383,0.85033,0.84416,0.93191,0.97624,0.85705,0.42252,0.46597,0.82024,0.00974953,0.00974953,0.00974953
255,2453.29,0.51297,0.51872,0.87008,0.86644,0.9197,0.9821,0.86731,0.40867,0.46164,0.81446,0.00974854,0.00974854,0.00974854
256,2514.78,0.52976,0.54111,0.85426,0.85492,0.89233,0.98109,0.86001,0.40912,0.46952,0.81611,0.00974755,0.00974755,0.00974755
257,2561.87,0.51422,0.50402,0.86596,0.86122,0.88163,0.95713,0.83891,0.40662,0.45764,0.81474,0.00974656,0.00974656,0.00974656
258,2607.73,0.51916,0.52299,0.85956,0.83709,0.90278,0.9733,0.85039,0.42124,0.48055,0.81929,0.00974557,0.00974557,0.00974557
259,2665.81,0.51781,0.52976,0.86587,0.77902,0.89413,0.94869,0.81413,0.44538,0.48828,0.82566,0.00974458,0.00974458,0.00974458
260,2720.97,0.50444,0.49081,0.85639,0.8703,0.85143,0.95198,0.83418,0.40141,0.46,0.81688,0.00974359,0.00974359,0.00974359
261,2782.21,0.5147,0.51572,0.86089,0.91305,0.83191,0.96333,0.8441,0.42984,0.4759,0.82927,0.0097426,0.0097426,0.0097426
262,2851.61,0.49606,0.52286,0.85631,0.89789,0.86315,0.95538,0.83775,0.42662,0.47143,0.82055,0.00974161,0.00974161,0.00974161
263,2910.83,0.49922,0.51311,0.85134,0.76252,0.94256,0.9675,0.84034,0.43225,0.46469,0.82076,0.00974062,0.00974062,0.00974062
264,2964.71,0.50099,0.51849,0.84817,0.86505,0.87157,0.97454,0.85808,0.42186,0.46955,0.8202,0.00973963,0.00973963,0.00973963
265,3011.7,0.52139,0.5194,0.85965,0.80625,0.92874,0.97649,0.86299,0.41829,0.4727,0.82184,0.00973864,0.00973864,0.00973864
266,3055.45,0.49898,0.50044,0.84786,0.78312,0.93634,0.97022,0.85701,0.42707,0.4607,0.82262,0.00973765,0.00973765,0.00973765
267,3106.24,0.52976,0.49938,0.87114,0.84662,0.87661,0.96925,0.85252,0.4225,0.4683,0.81862,0.00973666,0.00973666,0.00973666
268,3161.2,0.52497,0.5159,0.8526,0.78922,0.92878,0.95684,0.83182,0.43565,0.46314,0.8203,0.00973567,0.00973567,0.00973567
269,3224.07,0.53317,0.50705,0.85543,0.8081,0.927,0.95919,0.83923,0.42863,0.45374,0.81841,0.00973468,0.00973468,0.00973468
270,3280.85,0.50127,0.50733,0.85184,0.7981,0.94585,0.97198,0.86367,0.39018,0.44095,0.81195,0.00973369,0.00973369,0.00973369
271,3327.22,0.53364,0.53042,0.8512,0.83599,0.91173,0.97689,0.86838,0.3951,0.44555,0.81254,0.0097327,0.0097327,0.0097327
272,3384.43,0.50485,0.48252,0.85846,0.82109,0.91853,0.97996,0.86289,0.40551,0.43311,0.81416,0.00973171,0.00973171,0.00973171
273,3442.58,0.495,0.52421,0.86667,0.81217,0.94513,0.97135,0.85006,0.42642,0.44538,0.82029,0.00973072,0.00973072,0.00973072
274,3502.66,0.51021,0.54699,0.85603,0.88219,0.88082,0.9605,0.83902,0.41437,0.4586,0.81778,0.00972973,0.00972973,0.00972973
275,3578.12,0.51466,0.5167,0.84652,0.85064,0.92342,0.97116,0.85268,0.41713,0.44753,0.81926,0.00972874,0.00972874,0.00972874
276,3640.32,0.50791,0.51347,0.85814,0.84994,0.91646,0.9689,0.85258,0.42253,0.45387,0.81959,0.00972775,0.00972775,0.00972775
277,3693.59,0.52027,0.50634,0.85473,0.83309,0.91835,0.96288,0.84379,0.42872,0.45469,0.82421,0.00972676,0.00972676,0.00972676
278,3766.31,0.5159,0.48769,0.86066,0.85512,0.88986,0.9698,0.84333,0.40916,0.44313,0.81905,0.00972577,0.00972577,0.00972577
279,3828.49,0.51328,0.48962,0.85329,0.81274,0.91409,0.97192,0.85321,0.41311,0.43794,0.81824,0.00972478,0.00972478,0.00972478
280,3868.17,0.52384,0.52929,0.86453,0.89806,0.91053,0.9674,0.84969,0.40904,0.43782,0.81453,0.00972379,0.00972379,0.00972379
281,3929.69,0.50973,0.50762,0.8563,0.91329,0.89719,0.97725,0.85724,0.41689,0.43963,0.81519,0.0097228,0.0097228,0.0097228
282,4000.79,0.527,0.49356,0.86552,0.89842,0.90728,0.96882,0.84488,0.41334,0.4433,0.8161,0.00972181,0.00972181,0.00972181
283,4042.95,0.51166,0.49836,0.86412,0.83746,0.92334,0.95626,0.83428,0.40849,0.44027,0.81347,0.00972082,0.00972082,0.00972082
284,4105.85,0.51841,0.51791,0.86585,0.9008,0.84985,0.94218,0.82043,0.43408,0.46535,0.82262,0.00971983,0.00971983,0.00971983
285,4157.47,0.52271,0.50731,0.86053,0.88417,0.89885,0.96974,0.84397,0.41872,0.44625,0.81408,0.00971884,0.00971884,0.00971884
286,4205.72,0.52265,0.50152,0.86037,0.88714,0.87423,0.97056,0.85469,0.39137,0.44667,0.80963,0.00971785,0.00971785,0.00971785
287,4240.6,0.49119,0.49316,0.8577,0.88993,0.84781,0.97378,0.8595,0.3961,0.44885,0.81264,0.00971686,0.00971686,0.00971686
288,4302.58,0.49899,0.50444,0.8451,0.81313,0.90926,0.96109,0.84209,0.41928,0.48355,0.82216,0.00971587,0.00971587,0.00971587
289,4364.12,0.53504,0.54446,0.85163,0.80785,0.86603,0.94769,0.8243,0.41305,0.47667,0.82036,0.00971488,0.00971488,0.00971488
290,4422.98,0.51693,0.52322,0.85506,0.86177,0.87855,0.96409,0.84718,0.39776,0.44754,0.81341,0.00971389,0.00971389,0.00971389
291,4482.89,0.50924,0.51371,0.86366,0.8189,0.92433,0.97064,0.85194,0.38857,0.43392,0.81071,0.0097129,0.0097129,0.0097129
292,4543.37,0.49364,0.47411,0.85824,0.89134,0.88367,0.97895,0.85732,0.39495,0.42067,0.80972,0.00971191,0.00971191,0.00971191
293,4622.24,0.52641,0.48522,0.84936,0.87502,0.89627,0.98073,0.85971,0.41503,0.42998,0.81292,0.00971092,0.00971092,0.00971092
294,4663.59,0.51352,0.48217,0.8565,0.9076,0.88616,0.98565,0.87597,0.4039,0.42676,0.81396,0.00970993,0.00970993,0.00970993
295,4725.44,0.51968,0.48555,0.84165,0.87482,0.91387,0.99062,0.8817,0.40556,0.41721,0.81439,0.00970894,0.00970894,0.00970894
296,4795.03,0.50079,0.47899,0.86554,0.81737,0.95355,0.99052,0.86873,0.40355,0.41906,0.81154,0.00970795,0.00970795,0.00970795
297,4850,0.48189,0.45575,0.847,0.86305,0.91041,0.99114,0.88291,0.4072,0.41988,0.81208,0.00970696,0.00970696,0.00970696
298,4906.07,0.50906,0.47209,0.85407,0.84211,0.93719,0.98323,0.8679,0.39673,0.42124,0.81119,0.00970597,0.00970597,0.00970597
299,4970.44,0.49212,0.49242,0.85305,0.84641,0.89354,0.98179,0.8617,0.40486,0.4373,0.81194,0.00970498,0.00970498,0.00970498
300,5015.64,0.48432,0.50262,0.84668,0.79883,0.95791,0.98731,0.87767,0.38967,0.41048,0.80819,0.00970399,0.00970399,0.00970399
298,55.3874,0.48981,0.48712,0.84657,0.87304,0.91746,0.97788,0.86839,0.40584,0.4268,0.81358,0.00970597,0.00970597,0.00970597
299,128.375,0.50193,0.46918,0.8584,0.87939,0.89756,0.98013,0.86581,0.42883,0.44614,0.81963,0.00970498,0.00970498,0.00970498
300,198.448,0.50228,0.48207,0.85275,0.80176,0.9436,0.96692,0.86312,0.4061,0.43941,0.81129,0.00970399,0.00970399,0.00970399
301,259.252,0.48185,0.49013,0.84354,0.81419,0.94638,0.96953,0.86255,0.39885,0.42514,0.81105,0.009703,0.009703,0.009703
302,303.567,0.50238,0.48207,0.84314,0.87251,0.89675,0.97089,0.84802,0.4224,0.44002,0.81645,0.00970201,0.00970201,0.00970201
303,348.607,0.47663,0.45152,0.84336,0.82439,0.94205,0.97298,0.86537,0.40879,0.43216,0.81333,0.00970102,0.00970102,0.00970102
304,399.19,0.48836,0.4595,0.84121,0.82958,0.94651,0.97538,0.86433,0.39691,0.41511,0.81167,0.00970003,0.00970003,0.00970003
305,452.833,0.49214,0.46669,0.84763,0.87941,0.9075,0.97377,0.85606,0.41432,0.42156,0.81533,0.00969904,0.00969904,0.00969904
306,494.152,0.47899,0.43859,0.84554,0.86669,0.9168,0.97524,0.87145,0.39664,0.4025,0.81064,0.00969805,0.00969805,0.00969805
307,529.298,0.48016,0.46806,0.84599,0.78631,0.95957,0.97426,0.86207,0.39559,0.40752,0.80804,0.00969706,0.00969706,0.00969706
308,592.297,0.49278,0.48891,0.85736,0.80071,0.966,0.97047,0.86988,0.39166,0.40947,0.80887,0.00969607,0.00969607,0.00969607
309,660.431,0.47649,0.4448,0.84457,0.81429,0.95047,0.97051,0.86787,0.39927,0.41093,0.80981,0.00969508,0.00969508,0.00969508
310,704.199,0.46901,0.44897,0.86206,0.8886,0.92449,0.97931,0.87273,0.37747,0.39862,0.80509,0.00969409,0.00969409,0.00969409
311,757.256,0.4895,0.47339,0.84632,0.86049,0.94595,0.97541,0.86821,0.38443,0.4062,0.80635,0.0096931,0.0096931,0.0096931
312,800.892,0.44131,0.44327,0.84074,0.85167,0.97532,0.97684,0.85876,0.39702,0.40339,0.80781,0.00969211,0.00969211,0.00969211
313,871.804,0.47815,0.45493,0.83879,0.8586,0.96244,0.98145,0.86666,0.40434,0.40546,0.81062,0.00969112,0.00969112,0.00969112
314,930.293,0.48863,0.4708,0.85208,0.84335,0.96291,0.97455,0.8585,0.39166,0.40003,0.80381,0.00969013,0.00969013,0.00969013
315,980.418,0.48425,0.4496,0.84974,0.92057,0.90513,0.97542,0.86123,0.385,0.39222,0.80366,0.00968914,0.00968914,0.00968914
316,1026.59,0.47681,0.45515,0.84776,0.84141,0.92509,0.9787,0.87185,0.38239,0.39156,0.80265,0.00968815,0.00968815,0.00968815
317,1065.1,0.46744,0.45258,0.83523,0.85927,0.89578,0.97641,0.86457,0.3967,0.40061,0.80831,0.00968716,0.00968716,0.00968716
298,43.0789,0.48981,0.48712,0.84657,0.87304,0.91746,0.97788,0.86839,0.40584,0.4268,0.81358,0.00970597,0.00970597,0.00970597
299,76.1109,0.50193,0.46918,0.8584,0.87939,0.89756,0.98013,0.86581,0.42883,0.44614,0.81963,0.00970498,0.00970498,0.00970498
300,108.989,0.50228,0.48207,0.85275,0.80176,0.9436,0.96692,0.86312,0.4061,0.43941,0.81129,0.00970399,0.00970399,0.00970399
301,140.911,0.48185,0.49013,0.84354,0.81419,0.94638,0.96953,0.86255,0.39885,0.42514,0.81105,0.009703,0.009703,0.009703
302,173.243,0.50238,0.48207,0.84314,0.87251,0.89675,0.97089,0.84802,0.4224,0.44002,0.81645,0.00970201,0.00970201,0.00970201
303,202.347,0.47663,0.45152,0.84336,0.82439,0.94205,0.97298,0.86537,0.40879,0.43216,0.81333,0.00970102,0.00970102,0.00970102
304,232.798,0.48836,0.4595,0.84121,0.82958,0.94651,0.97538,0.86433,0.39691,0.41511,0.81167,0.00970003,0.00970003,0.00970003
305,266.596,0.49214,0.46669,0.84763,0.87941,0.9075,0.97377,0.85606,0.41432,0.42156,0.81533,0.00969904,0.00969904,0.00969904
306,298.201,0.47899,0.43859,0.84554,0.86669,0.9168,0.97524,0.87145,0.39664,0.4025,0.81064,0.00969805,0.00969805,0.00969805
307,331.132,0.48016,0.46806,0.84599,0.78631,0.95957,0.97426,0.86207,0.39559,0.40752,0.80804,0.00969706,0.00969706,0.00969706
308,364.157,0.49278,0.48891,0.85736,0.80071,0.966,0.97047,0.86988,0.39166,0.40947,0.80887,0.00969607,0.00969607,0.00969607
309,395.496,0.47649,0.4448,0.84457,0.81429,0.95047,0.97051,0.86787,0.39927,0.41093,0.80981,0.00969508,0.00969508,0.00969508
310,427.696,0.46901,0.44897,0.86206,0.8886,0.92449,0.97931,0.87273,0.37747,0.39862,0.80509,0.00969409,0.00969409,0.00969409
311,455.713,0.4895,0.47339,0.84632,0.86049,0.94595,0.97541,0.86821,0.38443,0.4062,0.80635,0.0096931,0.0096931,0.0096931
312,487.823,0.44131,0.44327,0.84074,0.85167,0.97532,0.97684,0.85876,0.39702,0.40339,0.80781,0.00969211,0.00969211,0.00969211
313,521.309,0.47815,0.45493,0.83879,0.8586,0.96244,0.98145,0.86666,0.40434,0.40546,0.81062,0.00969112,0.00969112,0.00969112
314,549.795,0.48863,0.4708,0.85208,0.84335,0.96291,0.97455,0.8585,0.39166,0.40003,0.80381,0.00969013,0.00969013,0.00969013
315,580.864,0.48425,0.4496,0.84974,0.92057,0.90513,0.97542,0.86123,0.385,0.39222,0.80366,0.00968914,0.00968914,0.00968914
316,611.734,0.47681,0.45515,0.84776,0.84141,0.92509,0.9787,0.87185,0.38239,0.39156,0.80265,0.00968815,0.00968815,0.00968815
317,641.119,0.46744,0.45258,0.83523,0.85927,0.89578,0.97641,0.86457,0.3967,0.40061,0.80831,0.00968716,0.00968716,0.00968716
